-0.6607997,4.9524064,7.7703815
-0.81043726,4.8865657,8.816648
-0.79248077,4.6830587,8.109161
-0.50876784,4.5801077,8.763975
-0.82480246,4.722563,8.641871
-0.581791,4.6375685,8.450335
-0.40581718,4.631583,8.536526
-0.78649527,4.548983,8.487445
-0.81402856,4.571728,8.574833
-0.6979098,4.727351,8.403648
-0.82599956,4.570531,8.409634
-0.50996494,4.673482,8.625112
-0.7637503,4.6686935,8.63828
-0.45370123,4.7046065,8.232463
-0.5255273,4.5765166,7.8888946
-0.5446809,4.6040497,9.101558
-0.7649474,4.7177744,8.708909
-0.6715736,4.525041,8.584411
-0.60453594,4.4807487,8.516175
-0.6991069,4.608838,8.39048
-0.7086837,4.4723687,8.852561
-0.45010993,4.6399627,8.42759
-0.842759,4.495114,8.526949
-0.6332663,4.5274353,8.499416
-0.7194576,4.5142674,8.550891
-0.81283146,4.510676,8.627506
-0.5781997,4.5896845,8.589199
-0.5422867,4.510676,8.468291
-0.8367735,4.3957543,8.523358
-0.7469909,4.4520183,8.698134
-0.6895301,4.4364557,8.75799
-0.59615624,4.4340615,8.555679
-0.92057055,4.382586,8.485051
-0.5530606,4.5645456,8.823831
-0.45968673,4.570531,8.269572
-0.5398925,4.4663835,8.5700445
-0.6368576,4.570531,8.684967
-0.62249243,4.5681367,8.519767
-0.6500258,4.522647,8.565256
-0.5674258,4.5298295,8.474277
-0.5303157,4.594473,8.355764
-0.60693014,4.559757,8.511387
-0.6428431,4.590882,8.435969
-0.6452374,4.5286326,8.451532
-0.3854665,4.56694,9.107543
-0.37948096,4.59567,8.2995
-0.59735334,4.5118732,8.603564
-0.6835446,4.5238442,8.583213
-0.61650693,4.548983,8.451532
-0.7290344,4.4687777,8.511387
-0.6572084,4.4196963,8.819042
-0.4345476,4.43885,8.706514
-0.59136784,4.483143,8.692149
-0.5327099,4.519056,8.760384
-0.45609543,4.5681367,8.3868885
-0.59017074,4.477157,8.579621
-0.62728083,4.461595,8.552089
