0.048033673,0.34955344,9.642348
0.043245267,0.32561144,9.655517
0.049230773,0.32321724,9.667487
0.026485857,0.33279404,9.698612
0.051624972,0.34117374,9.665093
0.048033673,0.33279404,9.691429
0.048033673,0.32561144,9.663896
0.033668462,0.34117374,9.642348
0.06000468,0.31364042,9.690232
0.052822076,0.32920274,9.67467
0.05761048,0.34356794,9.667487
0.038456865,0.33997664,9.661502
0.033668462,0.34955344,9.747693
0.052822076,0.34356794,9.668684
0.054019175,0.32441434,9.669882
0.043245267,0.34596214,9.67467
0.048033673,0.35075054,9.678261
0.027682956,0.32680854,9.611223
0.050427873,0.33399114,9.723751
0.052822076,0.320823,9.678261
0.03007716,0.34835634,9.659107
0.042048167,0.3196259,9.650728
0.04683657,0.32561144,9.662699
0.05641338,0.33997664,9.651925
0.058807578,0.31603462,9.698612
0.040851068,0.32441434,9.668684
0.05761048,0.33279404,9.668684
0.039653964,0.33997664,9.650728
0.03561375,0.33084875,9.677813
0.053570263,0.34641105,9.689783
0.047584757,0.32486326,9.712528
0.046387658,0.33803135,9.659856
0.066738375,0.32606035,9.665841
0.040402155,0.35239655,9.664644
0.041599255,0.31049803,9.686192
0.04997896,0.33084875,9.627534
0.05117606,0.32127193,9.69098
0.045190558,0.32127193,9.677813
0.052373163,0.33803135,9.680206
0.042796355,0.35598788,9.750835
0.03561375,0.32965165,9.60838
0.042796355,0.32606035,9.689783
0.038007952,0.34042555,9.657461
0.046387658,0.34760815,9.614366
0.03561375,0.33803135,9.717317
0.057161566,0.33084875,9.647884
0.047584757,0.32127193,9.698163
0.03441665,0.35359368,9.693375
0.058358666,0.31528643,9.650279
0.040402155,0.33563715,9.676615
0.047584757,0.34162265,9.656264
0.038007952,0.33084875,9.689783
0.030825347,0.30930093,9.673024
0.04878186,0.32486326,9.623942
0.027234044,0.35598788,9.752032
0.042796355,0.31169513,9.628731
0.04878186,0.32725745,9.621549
0.054767363,0.34880525,9.738864
0.028431145,0.33922845,9.664644
0.027234044,0.31648353,9.669433
0.029628245,0.32965165,9.655067
0.026036944,0.32845455,9.688586
0.042796355,0.32965165,9.673024
0.042796355,0.33444005,9.66225
0.043993454,0.32246906,9.640702
0.053570263,0.33324295,9.710134
0.03561375,0.34042555,9.6466875
0.04997896,0.34281975,9.664644
0.046387658,0.32366616,9.677813
0.029628245,0.31289223,9.664644
0.038007952,0.33563715,9.6945715
0.030825347,0.32725745,9.629929
0.036810853,0.35598788,9.750835
0.06075287,0.29972413,9.538948
0.05955577,0.34042555,9.828647
0.030825347,0.32366616,9.525781
0.045190558,0.35000235,9.7424555
0.032022446,0.35239655,9.667038
0.03561375,0.33084875,9.611972
0.03441665,0.31528643,9.708937
0.029628245,0.34042555,9.676615
0.06194997,0.33204585,9.639505
0.053570263,0.32725745,9.663447
0.04997896,0.34880525,9.681403
0.041599255,0.32845455,9.684995
0.036810853,0.32127193,9.683798
0.039205052,0.32845455,9.682601
0.04997896,0.32606035,9.688586
0.04878186,0.32965165,9.659856
0.03561375,0.33204585,9.673024
0.052373163,0.32606035,9.661053
0.042796355,0.33922845,9.675418
0.03561375,0.33444005,9.680206
0.04878186,0.32007483,9.693375
0.066738375,0.33683425,9.655067
0.058358666,0.32965165,9.658659
0.047584757,0.35598788,9.679009
0.04997896,0.33084875,9.720908
0.06075287,0.31528643,9.628731
0.054767363,0.33683425,9.711331
0.04878186,0.35119945,9.659856
0.054767363,0.33084875,9.651476
0.043993454,0.32366616,9.667038
0.047584757,0.34880525,9.653871
0.028431145,0.33204585,9.681403
0.027234044,0.32007483,9.661053
0.038007952,0.32127193,9.6945715
0.029628245,0.32007483,9.6706295
0.030825347,0.31289223,9.658659
0.045190558,0.32725745,9.657461
0.036810853,0.35359368,9.668236
0.05117606,0.29972413,9.705345
0.043993454,0.31289223,9.677813
0.03561375,0.33444005,9.701755
0.046387658,0.33324295,9.664644
0.036810853,0.32486326,9.61676
0.043993454,0.34401685,9.686192
0.03561375,0.33683425,9.656264
0.03321955,0.33084875,9.665841
0.042796355,0.34401685,9.706543
0.04997896,0.32366616,9.661053
0.04997896,0.34162265,9.6706295
0.057161566,0.33084875,9.66225
0.046387658,0.33204585,9.689783
0.047584757,0.34042555,9.643096
0.06314707,0.32246906,9.684995
0.057161566,0.34521395,9.643096
0.039205052,0.33922845,9.687389
0.04878186,0.30570963,9.664644
0.03441665,0.31528643,9.645491
0.02124854,0.33084875,9.702951
0.026036944,0.31887773,9.632322
0.04997896,0.34281975,9.664644
0.05117606,0.33803135,9.673024
0.05955577,0.34521395,9.661053
0.029628245,0.34641105,9.641899
0.054767363,0.35239655,9.714922
0.022445641,0.33563715,9.674221
0.058358666,0.32007483,9.66225
0.067935474,0.35119945,9.652673
0.038007952,0.35000235,9.657461
0.038007952,0.32965165,9.676615
0.04997896,0.33683425,9.687389
0.041599255,0.31648353,9.653871
0.04878186,0.32486326,9.635914
0.042796355,0.34281975,9.668236
0.041599255,0.33803135,9.659856
0.045190558,0.32246906,9.675418
0.040402155,0.32127193,9.681403
0.057161566,0.32366616,9.688586
0.030825347,0.33084875,9.668236
0.04997896,0.33444005,9.677813
0.043993454,0.34162265,9.675418
0.042796355,0.34760815,9.680206
0.07631518,0.34760815,9.724499
0.043993454,0.34880525,9.645491
0.057161566,0.34760815,9.665841
0.057161566,0.34162265,9.686192
0.04878186,0.35957918,9.658659
0.029628245,0.35239655,9.712528
0.018854339,0.34281975,9.640702
0.054767363,0.32606035,9.686192
0.042796355,0.34281975,9.675418
0.05117606,0.32965165,9.635914
0.036810853,0.33922845,9.645491
0.039205052,0.32366616,9.653871
0.036810853,0.34042555,9.687389
0.055964466,0.34042555,9.671826
0.047584757,0.33803135,9.682601
0.038007952,0.33084875,9.754427
0.027234044,0.32366616,9.583241
0.024839843,0.35479078,9.725697
0.024839843,0.33683425,9.679009
8.9782564E-4,0.32725745,9.634717
0.03321955,0.33563715,9.684995
0.039205052,0.36077628,9.655067
0.028431145,0.35000235,9.687389
0.057161566,0.33803135,9.69936
0.06194997,0.33803135,9.661053
0.04878186,0.33084875,9.601198
0.030825347,0.33922845,9.620352
0.02124854,0.35957918,9.797523
0.032022446,0.30810383,9.540146
0.041599255,0.33803135,9.740062
0.023642741,0.32725745,9.700557
0.040402155,0.35000235,9.609577
0.038007952,0.35000235,9.681403
0.03441665,0.35718498,9.655067
0.028431145,0.32486326,9.686192
0.029628245,0.33084875,9.731682
0.052373163,0.32845455,9.580847
0.043993454,0.31528643,9.766397
